OID_,Area_Geo,Length_km,width_km,AR,Lat_Center,Lon_Center,Diam_Geo
147,261.687346407999996,18.666000000000000,17.498000000000001,0.937426336655000,16.745270942000001,-130.592091780999993,18.082000000000001
148,135.641483541000014,13.111000000000001,12.536000000000000,0.956143696133000,41.586937667999997,-130.656063127000010,12.823499999999999
149,162.722565908000007,15.545999999999999,13.387000000000000,0.861121831983000,33.584970621899998,-129.695104210000011,14.466500000000000
150,175.759704725999995,14.970000000000001,14.885999999999999,0.994388777555000,33.305019407800003,-129.744417999000007,14.928000000000001
151,143.916206595000006,13.516000000000000,12.923999999999999,0.956200059189000,-11.325841412000001,-129.221260916000006,13.220000000000001
152,103.223550262000003,11.826000000000001,11.302000000000000,0.955690850668000,-23.588078568699999,-129.682967797000003,11.564000000000000
153,147.390231000999989,14.596000000000000,12.837000000000000,0.879487530830000,-21.292178369599998,-128.228627394000000,13.716500000000000
154,159.194703597000000,14.465999999999999,13.802000000000000,0.954099267247000,-2.461189765120000,-126.810396820999998,14.134000000000000
155,134.352546547000003,13.032999999999999,12.973000000000001,0.995396301696000,7.937325101110000,-126.490478819000003,13.003000000000000
156,1539.108714890000101,50.210000000000001,41.359999999999999,0.823740290779000,44.299142635199999,-126.884174252999998,45.784999999999997
157,182.379754112000001,16.776000000000000,13.473000000000001,0.803111587983000,-12.566841932299999,-125.966225648000005,15.124499999999999
158,62.046112016400002,9.534300000000000,8.275200000000000,0.867939964130000,7.321302242820000,-125.661889588999998,8.904750000000000
159,128.539829789000009,13.472000000000000,12.779000000000000,0.948559976247000,36.206671017500000,-123.301614805000000,13.125500000000001
160,108.300625788000005,12.789000000000000,10.393000000000001,0.812651497381000,10.025687590700000,-122.210082043000000,11.590999999999999
161,106.110071108000000,12.600000000000000,10.503000000000000,0.833571428571000,-2.355373579700000,-121.141546794999996,11.551500000000001
162,90.939423492700001,12.763000000000000,9.106500000000000,0.713507795973000,44.660212462099999,-120.412012399000005,10.934749999999999
